brewery_name,type,address,website,state,state_breweries
Atlanta Brewing Co,Microbrewery,"2323 Defoor Hills Rd. NW, Atlanta, Georgia, 30318",http://www.atlantabrewing.com/,georgia,47
Atlanta BeerGarten,Brewpub,"3013 Peachtree Rd., Atlanta, Georgia, 30305",                                                                            -                                                                    ,georgia,47
Athens Brewing Co.,Brewpub,"312 E. Washington St., Athens, Georgia, 30601",                                                                            -                                                                    ,georgia,47
Anheuser-Busch Inc. - Catersville,Microbrewery,"100 Busch Dr., Catersville, Georgia, 30120",http://www.anheuser-busch.com/,georgia,47
5 Seasons Brewing Co - Westside,Brewpub,"1000 Marietta Street, Ste 204, Atlanta, Georgia, 30318",http://www.5seasonsbrewing.com/,georgia,47
5 Seasons Brewing Co - Westside,Microbrewery,"100 Marietta St., Ste. 204, Atlanta, Georgia, 30318",http://www.5seasonsbrewing.com/,georgia,47
5 Seasons Brewing Co - Sandy Springs,Brewpub,"5600 Roswell Rd, Atlanta, Georgia, 30342",http://www.5seasonsbrewing.com/,georgia,47
5 Seasons Brewing Co - North,Brewpub,"3655 Old Milton Parkway , Alpharetta , Georgia, 30005",http://www.5seasonsbrewing.com/,georgia,47
"Sam Choy's Breakfast, Lunch & Crabs",Brewpub,"580 N. Nimitz Highway, Honolulu, HI, Honolulu, Hawaii, 96817",http://samchoyhawaii.com/,hawaii,10
Royal Hawaiian Brewing Co,Microbrewery,"296 Kupukai Pl., Honolulu, Hawaii, 96825",                                                                            -                                                                    ,hawaii,10
Menehune Brewing Co.,Microbrewery,"Hilo, Hawaii",                                                                            -                                                                    ,hawaii,10
Mehana Brewing Co.,Microbrewery,"275 E. Kawili St., Hilo, Hawaii, 96720",http://www.mehena.com/,hawaii,10
Maui Brewing Co.,Brewpub,"4405 Honoapiilani Hwy, #217, Lahaina, Maui, Hawaii, 96761",http://www.mauibrewingco.com/,hawaii,10
Maui Brewing Co - Production Facility,Microbrewery,"910 Honoapiilani Hwy #55, Lahainatown, Maui, Hawaii, 96761",http://www.mauibrewingco.com/,hawaii,10
Maui Beer Co.,ContractBrewery,"P.O. Box 486, Kula, Hawaii, 96790",http://mauibrewingco.com/mbc/index.php,hawaii,10
Kona Brewing Company,Microbrewery,"75-5629 Kuakini Hwy., Kailua-Kona, Hawaii, 96740",http://www.konabrewingco.com/,hawaii,10
Gordon Biersch Brewery (#5),Brewpub,"101 Ala Moana Blvd., Honolulu, Hawaii, 96813",http://www.gordonbiersch.com/,hawaii,10
Big Aloha Brewery (Sam Choy's),Brewpub,"580 N Nimitz Hwy, Honolulu, Hawaii, 96817",                                                                            -                                                                    ,hawaii,10
Twin Falls Brewing Co.,Brewpub,"516 2nd Ave., Twin Falls, Idaho, 83301",http://www.trailcreekbrewing.com/Site/TCBC%20Home.html,idaho,28
Treaty Grounds Brewing Co.,Brewpub,"2124 W. Pullman Rd., Moscow, Idaho, 83843",                                                                            -                                                                    ,idaho,28
Thunder Mountain Brewing Co.,Microbrewery,"591 4th St. East, Ketchum, Idaho, 83340",                                                                            -                                                                    ,idaho,28
The Beier Brewing Co.,Microbrewery,"202 E. 37th St. #13, Boise, Idaho, 83714",                                                                            -                                                                    ,idaho,28
Table Rock Brewpub & Grill (pub),Brewpub,"705 Fulton, Boise, Idaho, 83702",http://www.tablerockbrewpub.com/,idaho,28
Sun Valley Brewing Co.,Brewpub,"202 N. Main St., Hailey, Idaho, 83333",http://www.sunvalleybrewery.com/home.html,idaho,28
Star Garnet Brewing Co.,Brewpub-Closed,"804 N. Orchard, Boise, Idaho, 83706",                                                                            -                                                                    ,idaho,28
Sockeye Brewing Co,Microbrewery,"3019 South Cole Road, Boise, Idaho, 83704",http://www.sokeyebrew.com/,idaho,28
River Bend Brewing,Microbrewery,"P.O Box 3791, Ketchum, Idaho, 83340",http://www.bendbrewingco.com/,idaho,28
RAM/Big Horn Brewery - Boise,Brewpub,"709 East Park Blvd, Boise, Idaho, 83712",http://www.theram.com/,idaho,28
Portneuf Valley Brewing Co.,Brewpub,"615 S 1st Ave, Pocatello , Idaho, 83201",http://www.portneufvalleybrewing.com/,idaho,28
Pend Oreille Brewing Co.,Brewpub,"220 Cedar St., Sand Point, Idaho, 83864",                                                                            -                                                                    ,idaho,28
Otto Brothers' Brewing Company #3,Microbrewery,"430 Old Jackson Hwy, Victor, Idaho, 83455",                                                                            -                                                                    ,idaho,28
MJ Barleyhoppers Brewery & Sports Pub,Brewpub,"621 21st St., Lewiston, Idaho, 83501",http://www.redlionlewiston.com/barleyhoppers/,idaho,28
MickDuffs Brewing Co,Brewpub,"312 North First Ave., Sand Point, Idaho, 83864",http://mickduffs.com/,idaho,28
McCall Brewing Co.,Microbrewery,"807 N. 3rd St., McCall, Idaho, 83638",                                                                            -                                                                    ,idaho,28
Laughing Dog Brewing,Microbrewery,"P.O Box 1829, Sand Point, Idaho, 83864",http://www.laughingdogbrewing.com/,idaho,28
Idaho Brewing Co.,Microbrewery,"2845 Holly Pl, Idaho Falls, Idaho, 83402",http://www.tommyknocker.com/,idaho,28
Highlands Hollow Brewhouse,Brewpub,"2455 Harrison Hollow Blvd., Boise, Idaho, 83702",http://www.highlandshollow.com/,idaho,28
Grand Teton Brewing Co.,Microbrewery,"430 Old Jackson Hwy, Victor, Idaho, 83455",http://www.grandtetonbrewing.com/,idaho,28
Gem State Brewing,Brewpub-Closed,"704 Arthur, Caldwell, Idaho, 83605",                                                                            -                                                                    ,idaho,28
Falls Brewing Co.,Brewpub,"315 N. Ross Point Rd., Post Falls, Idaho, 83854",http://www.fallsbrewing.com/,idaho,28
Eagle Brewing Co. Inc.,Microbrewery,"134 Silverwood Way, Eagle, Idaho, 83616",                                                                            -                                                                    ,idaho,28
Dunken's Draught House,Brewpub-Closed,"102 Main Ave. N., Twin Falls, Idaho, 83301",                                                                            -                                                                    ,idaho,28
Couer d'Alene Brewing Company,Microbrewery,"209 Lakeside Ave., Couer d'Alene, Idaho, 83814",http://www.cdabrewing.com/,idaho,28
Coeur D'Alene Brewing Co.,Microbrewery,"204 N. 2nd St., Coeur D'Alene, Idaho, 83814",http://www.cdabrewing.com/,idaho,28
Brownstone Brewhouse & Restaurant,Microbrewery,"455 River Pkwy, Idaho Falls, Idaho, 83405",                                                                            -                                                                    ,idaho,28
Bertrams Salmon Valley Brewery,Brewpub,"101 S Andrews St, Salmon, Idaho, 83467",http://bertramsbrewery.com/,idaho,28
Two Brothers Brewing Company,Microbrewery,"30 W 114 Butterfield Rd, Warrenville, Illinois, 60555",http://www.twobrosbrew.com/,illinois,74
Todds Beer Inc.,ContractBrewery,"3216 N Sheffield, Fl 2, Chicago, Illinois, 60657",http://www.toddsbeer.com/,illinois,74
The Lucky Monk - Formerly Brass Restaurant & Brewery,Brewpub,"105 Hollywood Blvd, South Barrington, Illinois, 60010",http://www.theluckymonk.com/,illinois,74
Taylor Brewing Co.,Brewpub,"200 E. Fifth Ave., Naperville, Illinois, 60563",http://www.taylorbrewing.com/,illinois,74
Taylor Brewing Co.,Brewpub,"717 E Butterfield Rd, Lombard, Illinois, 60148",http://www.taylorbrewing.com/,illinois,74
Stockholms Vardshus,Brewpub,"306 W State St, Geneva, Illinois, 60134",                                                                            -                                                                    ,illinois,74
State Street Brewing,ContractBrewery,"P.O. Box 249, Clarendon Hills, Illinois, 60514",                                                                            -                                                                    ,illinois,74
Star Union Brewing Company,Microbrewery,"P.O. Box 282, Hennepin, Illinois, 61327",                                                                            -                                                                    ,illinois,74
Slopeside Brewing Co.,ContractBrewery,"3445 N. Elaine Pl., Chicago, Illinois, 60657",                                                                            -                                                                    ,illinois,74
Rock Bottom Brewery (#7),Brewpub,"1 W. Grand Ave., Chicago, Illinois, 60610",http://www.rockbottom.com/,illinois,74
Rock Bottom Brewery - Yorktown,Brewpub,"94 Yorktown Center, Lombard, Illinois, 60148",http://www.rockbottom.com/,illinois,74
Rock Bottom Brewery - Warrenville,Brewpub,"28256 Diehl Rd, Warrenville, Illinois, 60555",http://www.rockbottom.com/,illinois,74
Robins Beak Brewery and Bistro,Brewpub,"127 N Belt East, Swansea, Illinois, 62226",                                                                            -                                                                    ,illinois,74
RJ's Ginseng,ContractBrewery,"P.O. Box 10437, Chicago, Illinois, 60610",                                                                            -                                                                    ,illinois,74
River West Brewing Co.,Brewpub-Closed,"925 W. Chicago Ave., Chicago, Illinois, 60622",                                                                            -                                                                    ,illinois,74
Revolution Brewing,Microbrewery,"P O Box 471534, Chicago, Illinois, 60647",http://revbrew.com/,illinois,74
Ram/Big Horn Brewery - Wheeling,Brewpub,"700 N Milwaukee Ave, Wheeling, Illinois, 60090",http://www.theram.com/,illinois,74
Ram/Big Horn Brewery - Schaumburg,Brewpub,"1901 McConnor Pkwy, Schaumburg, Illinois, 60173",http://www.theram.com/,illinois,74
Prairie Rock Brewing Co.,Brewpub,"127 S. Grove, Elgin, Illinois, 60120",http://www.prairierockbrewingcompany.com/,illinois,74
Piece Brewery,Brewpub,"1927 W North Ave., Chicago, Illinois, 60622",http://www.piecechicago.com/,illinois,74
Peter Hand Brewing Co.,Microbrewery,"Chicago, Illinois",                                                                            -                                                                    ,illinois,74
Pavichevich Brewing Co.,RegionalBrewery,"383 Romans Rd., Elmhurst, Illinois, 60126",                                                                            -                                                                    ,illinois,74
